NA NA 78549.88544891641 NA 78319.26886792453 NA 78220.79274611399 77997.49416342413 78825.73333333334 NA NA NA NA
NA NA 78880.9027027027 NA 79088.37387387388 NA 79550.475 79358.93269230769 79425.28965517241 NA NA NA NA
NA NA 79988.80423280424 NA 80028.9186440678 NA 80258.06912442396 80447.27966101695 80691.1043956044 NA NA NA NA
NA NA NA NA 81052.03928571429 NA 81398.56554307116 80896.6511627907 81657.99156118144 NA NA NA NA
NA NA NA NA 81848.92805755396 NA 82362.04214559386 82087.79342723005 82631.82186234818 NA NA NA NA
NA NA NA NA 82812.96603773585 NA 83542.29064039409 83063.02155172414 83357.0193050193 83694.24390243902 NA NA NA
NA NA NA NA 84086.82062780269 NA 83851.67785234899 83977.8720379147 84572.28571428571 84189.81182795699 NA NA NA
NA NA NA NA 84756.75490196078 NA 84984.14012738854 85097.46948356807 85533.5023255814 85279.27962085308 NA NA NA
NA NA NA NA 85682.90425531915 NA 86161.39444444445 85876.95794392523 86318.6682464455 86470.46859903382 NA NA NA
NA NA NA NA 86641.71153846153 NA 87147.35748792271 86850.90860215054 87305.47826086957 87433.296875 NA NA NA
NA NA NA NA 87788.735 NA 88464.90094339622 87625.97311827957 88079.83009708738 88261.52551020408 NA NA NA
NA NA NA NA 88915.94405594406 NA 88703.34158415842 88850.02066115703 89259.74634146341 89393.00961538461 NA NA NA
NA NA NA NA 89573.58659217878 NA 90417.54591836735 90135.38349514564 90008.56185567011 89794.07555555555 NA NA NA
NA NA NA NA 90779.59798994975 NA 90706.44036697247 90889.06153846154 91176.07619047619 91325.00561797753 NA NA NA
NA NA NA NA 91734.42786069652 NA 91786.4976076555 92040.50931677019 91982.42995169082 92286.91978609626 91606.08823529411 NA NA
NA NA NA NA 92772.81927710843 NA 93036.6755319149 92499.53164556962 92955.34010152284 93364.56983240224 92656.07772020725 NA NA
NA NA NA NA 94192.77777777778 NA 94027.20105820106 93621.4 93959.13173652695 93877.97023809524 93763.02985074627 NA NA
NA NA NA NA 94827.07189542483 NA 94801.53146853147 94614.60946745562 94800.20238095238 95161.52976190476 94567.82222222222 NA NA
NA NA NA NA 95734.33333333333 NA 96188.63157894737 95934.69832402235 95523.44252873563 95870.58469945355 95431.7610619469 95884.65714285715 NA
NA NA NA NA 96487.58940397351 NA 97124.93893129771 97061.84713375797 96893.5487804878 96570.7610062893 96645.07086614173 96598.06306306306 NA
NA NA NA NA 97722.02272727272 NA 97982.87741935485 98000.90196078431 97472.84967320261 97658.51898734177 97424.08029197081 97946.58035714286 NA
NA NA NA NA 98419.30409356725 NA 98680.25899280576 98518.58558558559 99108.02631578948 98973.76923076923 98422.80882352941 98726.88235294117 NA
NA NA NA NA 99388.2 NA 99753.90510948905 99842.50862068965 100060.96710526316 99675.40397350994 99519.93103448275 99366.24137931035 NA
NA NA NA NA 100356.12977099237 NA 100350.7302631579 100878.96273291926 100890.27814569537 100671.4527027027 100393.0625 100660.28695652174 100887.5
NA NA NA NA 101274.975 NA 101618.63571428572 101760.9865470852 NA 101599.36969696969 101433.74561403508 101901.98550724638 101386.16831683168
NA NA NA NA 102250.36363636363 NA 102227.86206896552 102500.80662983426 NA 102654.76223776223 102912.36220472441 102622.42666666667 102902.30645161291
NA NA NA NA 103128.06766917293 NA 103185.95833333333 103572.0375 NA 103840.06172839506 103348.2074074074 103758.75824175825 103973.8515625
NA NA NA NA 104178.35172413793 NA 104376.4104477612 104664.83561643836 NA 104942.8476821192 104167.24427480916 104290.44078947368 104818.95714285714
NA NA NA NA 105190.53631284916 NA 105195.83333333333 105450.85 NA 105793.9724137931 105063.53278688525 105493.33552631579 105931.02797202797
NA NA NA NA 106126.62430939227 NA 106046.80281690141 106290.75652173912 NA 106922.87333333334 106314.75609756098 106571.69387755102 106615.53146853147
NA NA NA NA 107156.6312849162 NA NA 107277.5 NA 107882.44 107337.54744525548 107518.14942528735 107237.43636363637
NA NA NA NA 108058.1626506024 NA NA 108167.05825242719 NA 108853.43502824858 108140.67567567568 108309.28488372093 108637.98816568048
