0 241 307 228 224 0 0 0 0 0 0 0 0
0 0 386 297 317 0 0 0 0 0 0 0 0
0 0 387 289 324 0 0 0 0 0 0 0 0
0 0 378 295 328 0 0 0 0 0 0 0 0
0 0 342 296 334 29 0 0 0 0 0 0 0
0 0 307 256 291 147 0 0 0 0 0 0 0
0 0 278 231 269 222 0 0 0 0 0 0 0
0 0 345 0 334 321 0 0 0 0 0 0 0
0 0 343 0 331 325 0 0 0 0 0 0 0
0 0 348 0 326 325 0 0 0 0 0 0 0
0 0 347 0 324 329 0 0 0 0 0 0 0
0 0 347 0 319 334 0 0 0 0 0 0 0
0 0 342 0 320 339 0 0 0 0 0 0 0
0 0 340 0 321 339 0 0 0 0 0 0 0
0 0 330 0 320 351 0 0 0 0 0 0 0
0 0 343 0 317 341 0 0 0 0 0 0 0
0 0 321 0 312 367 0 0 0 0 0 0 0
0 0 323 0 314 362 0 0 0 0 0 0 0
0 0 337 0 319 344 0 0 0 0 0 0 0
0 0 325 0 327 348 0 0 0 0 0 0 0
0 0 288 0 322 390 0 0 0 0 0 0 0
0 0 295 0 323 355 28 0 0 0 0 0 0
0 0 215 0 281 270 235 0 0 0 0 0 0
0 0 233 0 266 270 231 0 0 0 0 0 0
0 0 269 0 257 265 208 0 0 0 0 0 0
0 0 292 0 221 241 214 31 0 0 0 0 0
0 0 326 0 206 0 255 213 0 0 0 0 0
0 0 287 0 213 0 262 239 0 0 0 0 0
0 0 323 0 212 0 193 257 15 0 0 0 0
0 0 185 0 222 0 240 208 145 0 0 0 0
0 0 189 0 295 0 217 118 182 0 0 0 0
0 0 0 0 280 0 267 215 237 0 0 0 0
0 0 0 0 278 0 261 213 247 0 0 0 0
0 0 0 0 265 0 203 232 259 41 0 0 0
0 0 0 0 223 0 149 211 231 186 0 0 0
0 0 0 0 204 0 157 213 215 211 0 0 0
0 0 0 0 188 0 180 214 211 207 0 0 0
0 0 0 0 208 0 207 186 207 192 0 0 0
0 0 0 0 200 0 212 186 206 196 0 0 0
0 0 0 0 143 0 202 242 205 208 0 0 0
0 0 0 0 179 0 196 206 194 225 0 0 0
0 0 0 0 199 0 218 195 210 178 0 0 0
0 0 0 0 201 0 209 161 207 187 34 0 0
0 0 0 0 83 0 188 158 197 179 193 0 0
0 0 0 0 54 0 189 220 167 168 201 0 0
0 0 0 0 306 0 143 169 168 168 45 0 0
0 0 0 0 183 0 133 179 174 183 113 35 0
0 0 0 0 151 0 131 157 164 159 127 111 0
0 0 0 0 132 0 155 153 153 158 137 112 0
0 0 0 0 171 0 139 111 152 156 136 136 0
0 0 0 0 185 0 137 116 152 151 116 145 0
0 0 0 0 131 0 152 161 151 148 128 115 16
0 0 0 0 120 0 140 223 0 165 114 138 101
0 0 0 0 132 0 145 181 0 143 127 150 124
0 0 0 0 133 0 192 160 0 162 135 91 128
0 0 0 0 145 0 134 146 0 151 131 152 140
0 0 0 0 179 0 138 120 0 145 122 152 143
0 0 0 0 181 0 142 115 0 150 123 147 143
0 0 0 0 179 0 0 170 0 175 137 174 165
0 0 0 0 166 0 0 206 0 177 111 172 169
